"","id","social","opponent","run","PR.win","PR.loss","dmPFC.win","dmPFC.loss","lTPJ.win","lTPJ.loss","lTP.win","lTP.loss","nAc.win","nAc.loss","rTPJ.win","rTPJ.loss","rTP.win","rTP.loss","vmPFC.win","vmPFC.loss"
"91",18,"non-social",0,1,-1.50182546511499,0.0415200613100557,-0.693670369973225,0.068542879143472,-0.681981935077333,-0.350322967856423,-1.05090303072166,-0.978681972686354,0.729684103377036,-0.672746798590241,-0.43198223633631,0.259152488868716,-1.00912477664025,-1.52983272227004,-1.41792998064299,-1.65708656522166
"92",18,"non-social",1,1,-0.182905477709016,-1.14909422654051,0.300945264004728,-0.59984847310001,0.299432467726564,-1.15164393060599,0.62861436604687,-1.55468299481178,1.60892519145375,-1.0558604638347,-0.279195735024006,-1.74991230999136,0.296081603662994,-0.904494180954176,0.313814094630555,-1.71023171940366
"93",18,"non-social",0,2,0.91022312334443,-1.65867271797215,1.11555673341866,-1.82978105408602,0.36621084565155,-1.16469536597628,0.462758052858372,-1.79338412060955,1.34594351183037,-1.55807098328422,1.11443121098515,-0.414934016501452,-0.0231675356384518,-1.55902550826158,0.354999749625997,-2.87540306563201
"94",18,"non-social",1,2,1.27732938290672,-1.69490719882797,1.58182237497095,-0.957904740140571,-0.02795006481863,-1.66910434154281,0.677998966117304,-1.33760254032097,2.52494767498826,-1.22038785127623,0.818730187700196,-1.30701287186357,0.749375642149027,-0.971961901961809,0.614973070190107,-2.07893783639687
"95",18,"non-social",0,3,0.872394384534141,2.11215320426338,-0.0773458826528284,1.09314113898978,0.104627919770399,0.493762897853349,0.539805291857935,0.958926255429338,1.70509975853835,2.72754259735934,0.689367822260072,1.07197103992066,0.383830857683728,1.07964200134562,0.820900114356119,1.12444310819543
"96",18,"non-social",1,3,0.249550010196298,-0.315105852693943,1.16317188337069,0.24077581860761,0.305561080627331,-0.903266422892866,0.898037302742199,0.0919309632351737,0.63521694008322,-0.11851546887196,-0.670854798574901,-1.06557913411674,0.344346590926262,0.0661558369120884,-0.609989313530551,-0.622148612621629
"97",19,"non-social",0,1,0.895311085221455,-0.668136156562058,1.12279791726495,0.2812359127322,0.226151038249137,-0.6892341610766,0.0674063104106368,-0.453821863085416,1.26463049166324,0.154614419167988,0.914734196533923,-0.613454026180978,0.132432265658445,0.464856793613354,-0.70722735539406,-0.465096626339394
"98",19,"non-social",1,1,0.703732265572558,-0.916781811235453,1.37108393639127,-0.214149883717097,0.044877656925176,0.00323042604272372,0.185803361975236,-0.0484421682293826,1.51418781676417,0.382578578394252,1.03568506476423,0.00516067190822353,0.012488739940995,-0.112043895070275,0.896626068892669,0.714954316577426
"99",19,"non-social",0,2,1.26329899301433,-0.630753695058213,0.52862339061731,0.410695621542749,0.991078911275907,0.307046030693005,1.53362782935264,0.982302978975187,2.72061494576163,2.18236227080086,0.969709435565321,-0.0875212873717574,1.65170172682689,1.43689018083437,1.61933413769346,1.41519795926196
"100",19,"non-social",1,2,-0.346334997520719,-1.46783753420557,-0.0671644736362863,-0.898834406573932,0.142557559994688,-0.71375246826577,0.243408847599406,-0.389064890134288,0.44558185534696,0.272960767883442,0.06929200508973,-0.777394166487868,0.0449601511130281,0.199215655406829,-0.885258267354374,-0.799594869360539
"101",19,"non-social",0,3,0.711886947285045,0.0663685251967294,-1.08725333351919,-0.413539565743179,0.251829334044384,0.514304190749325,0.109695041475383,0.188235919838387,0.584125466183295,1.46598562223562,-0.143382216335628,-0.196538924791604,0.136475697659261,0.219267652853912,-1.03503772780019,-0.649518428083365
"102",19,"non-social",1,3,-1.4402209773499,-1.14960559893564,-0.61117483277452,-0.240156616060173,-0.476892011455432,-0.398552348557656,-0.0983671109203099,0.325329071053813,0.767369284854419,0.0534441437055762,-0.689424063835698,-0.994798754081966,0.0396423641048882,0.0630096536322047,-0.887754880106423,-0.100701617947476
"103",20,"non-social",0,1,-0.852156263556527,-1.17905081140244,-0.581301170926386,-1.08390047982474,-0.84445838838795,-1.34054254240621,0.275816332594765,-0.0886930381622621,3.06196175076287,2.16219490520449,-2.28575838629777,-1.10307448186677,0.82176676450661,1.05210440362111,-0.731825896405217,-1.20948229868305
"104",20,"non-social",1,1,1.03837848889187,0.426578861747531,0.474199187306079,-0.0234315906078119,0.692830720176167,0.178914497416407,0.360570734903727,-0.124403715150272,3.13628234236906,0.480754230504854,1.36119528114061,0.55781427302316,1.09572734826505,-0.0850124697603917,-0.20831305774899,-0.81950679675759
"105",20,"non-social",0,2,0.99976370302148,0.566086355811059,-1.17078136925259,-1.59395936942438,-0.454423743238063,-0.957906397779363,-0.392145657384651,-0.256262144386784,1.54247376295292,0.371299729437295,0.0674115639395523,-0.355058181647471,0.133355589100295,0.675852098560233,-0.248389575936341,-1.12536860451515
"106",20,"non-social",1,2,-0.646162745540413,-0.661422463483591,0.0813979249516317,-1.04643369119746,-0.235463773198805,-1.11881734758248,0.0467272922305313,-0.557443576672766,1.07867212574646,-0.117378088005769,0.219274466541433,-1.56809146380586,1.0075608779127,-0.158906026548593,-0.626984930367822,-0.703437077957549
"107",20,"non-social",0,3,-0.845578923968157,-0.169687567172737,-0.44236614491531,-1.14938338560534,-0.770919486140961,-1.47884413710302,-0.593464640171568,-1.2008171319864,0.164721924438883,-0.210396651574975,-1.13493473959357,-0.979298078164817,-1.70155105082791,-1.35269716462619,-0.926870073607095,-2.1579602963248
"108",20,"non-social",1,3,-0.203920552665242,0.498527696741597,-0.539990488598467,-0.727079490237696,-0.403795983923841,-0.600568282068591,0.184436124037064,-0.806155134249526,0.977567817650646,-0.999619465419393,-0.339118999490498,0.851724501717412,0.264445476446992,-0.140036973645141,-0.602560958768263,-1.59981684108021
"109",21,"non-social",0,1,0.415155618031189,-0.315297768284362,-0.211698388413005,-0.88145757153713,0.418198418735977,-0.810048491373843,0.351875566451182,-0.329933058611675,1.51402826032995,-0.136251602046514,0.939336917465235,-0.610700463537071,0.329544064084103,-0.92835761627842,-0.658695018481801,-1.49297362144832
"110",21,"non-social",1,1,1.23248846466384,0.0381573147183895,-0.492187555708708,-0.217250213690019,1.11142512185782,0.0786692362905887,-0.507488129329398,-0.510823999158619,0.610773423339306,-0.256395560143699,1.43885068118276,-0.430572437750462,-0.400258226908635,-0.236211857590086,-1.52142443243948,-0.498583253568479
"111",21,"non-social",0,2,1.4419936098206,-1.10591080841042,0.242787682923242,0.412108676099102,0.0996666528035493,0.179893726044799,0.354208400355246,0.513431615038431,1.05980418839804,-0.627198046493267,0.680239878876722,0.571486660665187,-0.0523142156956095,0.176839702583049,-0.00922375874290815,-1.00725233448874
"112",21,"non-social",1,2,1.70998665608238,0.981287224138748,1.08790992725598,0.165051394433335,0.931295061383632,-0.0272938811052873,0.0315522575480613,-0.595700411429273,0.964532221687908,0.180136627633504,1.88246377672088,1.05204712600691,0.557567546261273,-0.0221497701980985,-0.253928776929723,-0.230709301773977
"113",21,"non-social",0,3,1.3438485548068,2.43949114772034,0.253935301415549,-0.487241489651971,0.298052900028604,0.076505358331608,0.404869402003194,0.269141896557417,1.8746470437317,1.79673041104813,0.768653050572074,1.66448135386879,1.15711799415179,0.291493173097267,0.429642081911035,0.156503366399289
"114",21,"non-social",1,3,0.194637571055674,0.503392571505803,1.17499781334539,1.57642949964276,0.597678937306192,0.595884323333546,1.27705425205665,0.739414404657995,1.5791699464973,-0.532780913418838,0.826347375420253,1.11185401136932,1.16374038932254,0.538582649094774,0.338379759842603,-0.0317066726701292
"115",22,"non-social",0,1,-0.280171040552093,1.25579292777531,-0.537801711989999,0.414607477129754,-0.316899348855666,0.900246390856642,-0.410383078896468,0.399628564020399,1.75159722349399,2.02004039296913,-0.919147675789129,0.807415488965373,-0.35690362767701,0.465635798129782,-0.71360037625143,-0.754006918260287
"116",22,"non-social",1,1,-1.03949259016688,-0.516193635999187,-0.293234325060226,0.0315573608074219,-0.81407834433423,-0.304224678146289,-0.901546268760836,-0.779365279908959,0.743200489218669,0.495814083832577,-0.939227501770703,0.45179772441288,-0.713609447013426,-0.260318593781792,-0.666568764938034,-0.264087125027404
"117",22,"non-social",0,2,-1.30318071491341,0.0382759886018245,-1.86116031062308,-0.803185137887414,-1.03021747884321,-0.561785092411957,-0.955066177791133,-0.901820560995343,-0.343443862299861,-0.659965216106402,-0.990006445776754,-0.138213845524794,-0.412541486265244,-0.00825767762986514,-0.634763968929332,-0.665212869601505
"118",22,"non-social",1,2,0.114328597680975,-0.19212365284797,-0.942412670697549,-0.491890485767484,-0.207429723120075,-0.0427556266545639,-0.754609168519435,-0.896153385437669,1.36961517529639,0.266018472418601,-0.335611589336742,0.440953317736221,-0.644849736483205,-0.489373596405936,-0.582122283942758,-0.10706398306192
"119",22,"non-social",0,3,-0.856621134938319,-0.565473860837528,-0.985275670317549,-0.0166709605094404,-1.32713847293615,-0.68901906693451,-0.901851401884638,-1.00163442359172,2.12501833629434,0.496957463517315,-0.351649591818944,0.399564982463172,-0.462564137269981,-0.637627314573393,-0.279653280632154,-0.985341194807763
"120",22,"non-social",1,3,-1.27345449695151,-0.39945827414469,-2.83146563990172,-1.26433363260935,-1.21815854349751,-0.192269854692885,-1.81610806477847,-0.783522621261488,-1.07976354089174,-1.4772239362144,-0.0240271585555856,1.40987288203428,-1.19812534100949,-0.156733240849306,-1.54574799205725,-1.13273608843744
"121",23,"non-social",0,1,-0.670683897834004,-2.4543902952775,-1.07698280049629,-3.86630018381706,0.632719338429625,-0.698882113976852,-0.218551493453874,-1.77626862176672,0.936081385270799,-1.5377012179878,-1.18969337954391,-2.29428883854949,-0.65507061452586,-2.67919339861513,-1.26293343470671,-2.99576262723862
"122",23,"non-social",1,1,-0.266849784172598,-1.53476337133468,-0.800765858835336,-1.16980553510891,0.673700879403582,0.422273910240775,-0.00479035228413628,0.336016767268389,1.20784585568924,0.817437128315162,0.0869963614037632,0.0220413323263093,-0.0466928197329612,0.372963724775385,-0.597163796651906,-0.997846814797649
"123",23,"non-social",0,2,-1.64279602358523,-1.39255007027195,-1.18202283736889,-3.23325103361049,-0.752995046516573,-0.722689543684742,-0.864685444634359,-1.56511115076025,1.636441852332,0.0404919646882727,0.13264215706401,-0.797097536065699,0.311158592152207,-0.156150715230574,-0.294099424982601,-1.4234904128132
"124",23,"non-social",1,2,0.0245259345677675,-0.260330213400346,0.292437835173968,-0.150492943255158,0.406940362645986,0.282057981876922,-0.384979794651153,-0.654080928521678,1.83229946602551,0.720470012337648,0.36446047872733,-0.247522808460412,0.295930192469853,-0.604328559520584,-0.544357460487872,-0.498746002572264
"125",23,"non-social",0,3,1.00498333500381,-0.737801451883584,-0.323018032022244,-1.5583133356598,0.168187649557368,0.0101417048332415,-0.918354834142558,-1.18229179938476,0.188407163398271,-0.32240264771535,0.293886522291164,-0.06919910580406,-0.474240724793713,-0.920747045747639,-0.518706706188155,-1.28999117734801
"126",23,"non-social",1,3,-0.357678795315516,-1.16823844386971,-1.17893322845034,-2.70933164379015,0.0305348568635186,-0.647377438213088,-1.18352024976588,-1.53310348468392,1.77939157815354,0.330830193565202,0.776340944187115,1.42503528495043,-0.383644332925059,-0.5471365517078,-2.02477991546236,-2.91987559933697
"127",24,"non-social",0,1,-0.0423022103889536,2.17847265677219,0.156739117123771,2.25945665708351,-0.422394446538251,0.810239570857777,-0.803219465121203,0.885565685006526,-2.51714277554633,-2.04323311776243,0.14306519088814,0.453872783389669,-1.44807540561703,-0.666351026868056,-1.13605824669381,0.790836458103174
"128",24,"non-social",1,1,0.936745105721324,1.2731226711294,1.17010742088577,0.915715412385995,1.0187561925814,0.205169900814431,1.566785669396,0.879439172195772,1.85426026097155,1.66457239062834,1.33779393436902,1.88624701333694,1.06781530310414,1.05633206062702,1.157999538657,0.725344745287396
"129",24,"non-social",0,2,0.473764090981879,-0.539949104879827,0.585091226740329,-0.404170216964852,0.314896437475607,-0.471440765167848,-0.423960299778518,-0.0733376320375144,1.38277357479821,1.24172070069203,-0.349224564641876,-0.0270086264065724,-0.0668125775451605,-0.0235669270455218,0.38306799062099,0.406824453408012
"130",24,"non-social",1,2,-0.24354802256477,-2.26786257771731,0.666999105207723,-3.34539918013383,0.634839688341295,-2.06197172301949,-1.05179351623027,-1.88760465424493,-0.933194728386783,-1.83808211770891,0.0992309832626145,0.328345098423946,-0.968452976349212,-1.20641478754974,-1.2654430058284,-2.93875807879627
"131",24,"non-social",0,3,0.579641922476547,-0.99321911768816,0.585637253721128,-1.0559081596789,0.0741086664867527,0.09979664977201,1.17392716786802,-0.0530172971724845,1.31066360892528,-1.97098375573625,0.434475694233907,-0.666725002416012,2.03535207899615,-0.37936366097804,2.26764146196371,-0.9644625127744
"132",24,"non-social",1,3,0.294090139243049,0.878570887421931,2.66400898253478,-0.593264717582386,0.524466528426439,0.867139018237332,0.8731382994987,-0.145421646156426,0.934140158200868,-0.752471238028565,2.4167563254321,1.2101520228344,1.29358634670941,-0.0439134163012174,2.02515043910403,0.650399173639774
"133",25,"non-social",0,1,-2.78037371082122,-0.770495514281141,-1.21125677314175,-0.1750288967965,-1.25573249663397,-0.248252527915844,-0.300065585627867,0.974299566780998,0.220552921881772,-0.509411604034368,-1.1253663967383,-0.246596106319098,0.0272850708334193,0.91884705805369,-0.161212858011086,0.566645407426299
"134",25,"non-social",1,1,0.533068744414489,-0.0678090681184899,0.355262707547135,-0.675565966340231,0.22098255382229,-0.713940372217559,1.16087531157547,0.052498864316002,0.126525377999475,-1.3211539769318,0.308366336373028,-0.46993384855016,1.23868894980534,-0.130289573235601,-0.24499002765655,-0.258003867474317
"135",25,"non-social",0,2,1.45134577661373,-0.766156418316119,-1.47794102761709,-1.08366547092331,0.226450354514949,0.00655813726474677,0.199868712710599,-0.717329804509342,-1.01417710236815,-1.3343339288334,0.378883394596491,-0.328699386628876,0.00676397525420076,-0.941144849006401,0.215860236005116,-1.07233204487326
"136",25,"non-social",1,2,-0.134575646387098,-3.37763796868566,-0.986191375947651,-0.104731114646546,0.287839624394953,-2.41456205543384,-0.249682454767528,0.558692481331649,0.54567548940863,0.109684823914206,0.477280858453033,-1.48493301201516,-0.13152964751701,0.591174107522264,-0.295095966176282,0.21569094484946
"137",25,"non-social",0,3,0.135266042241067,-2.06493975929663,-0.140263681757027,-1.31074957646444,0.00471373283325072,-1.12939894797161,-0.0176580223816387,-1.00022977158116,-0.252365957980906,-1.51124786625507,0.548804746142594,-0.714071708918029,0.358615004005538,-0.417479756398706,-0.616099513088974,-1.3643654033411
"138",25,"non-social",1,3,-0.96589389898114,1.06673596597749,-1.23575282257774,-1.27637429200989,-0.56838140727047,0.224165743402721,-0.257837181077402,0.164380557606129,0.226332508239031,-1.31582991656458,-0.174625494834881,1.50972949750528,-0.424377870240497,0.586163960580233,-0.437962980957378,1.14526645128595
"139",26,"non-social",0,1,0.863579832872745,-0.351007182163619,0.770589405630221,-0.0869582604918377,0.320161953326627,-0.10218112956865,0.562106376216316,0.0136345074405283,2.77472766567822,-0.438961906688777,0.399828564109429,-0.157316220491774,0.0279769360710403,-0.336258518547285,-0.115064546001911,-0.607128958796388
"140",26,"non-social",1,1,2.46983725388535,0.0789252223733426,1.49859113469836,-0.00287277756700196,1.02521191911936,0.271591828446441,0.91514667538346,0.380631153514506,2.65868066202936,-1.01354960637136,1.84819431401545,1.15513352045064,0.94470365006319,-0.393242179285214,0.194911619993666,-0.820706549552489
"141",26,"non-social",0,2,0.194670220132237,0.503580194465128,0.354376308531827,0.802826534418841,-0.00323870909784395,0.359724975649834,0.123251896383862,0.517857279756726,2.08828882727689,0.425696526917781,0.542313249338817,0.675061462922368,0.207742405524273,0.551363237561895,-0.595983992344379,0.867751102823858
"142",26,"non-social",1,2,1.66519166420378,-0.0566176566504211,-0.174087967083453,-0.237463308950364,0.364850910902261,-0.245805083868676,0.581314180351841,-0.922283213717123,2.73151554282066,0.0965216345987931,1.34276039744587,-0.346921107032828,0.165256044510121,-1.01309496724843,0.204850242293015,-1.43235067743127
"143",26,"non-social",0,3,-0.127986156303521,-0.628087728801347,-0.0913550315815748,-2.02857835331935,-0.435140157830467,-0.728413568414846,-0.610822364417722,-1.02398279506063,1.39874393910095,-1.33997059941954,-0.690104570889631,-0.451912458892068,-0.50108923620758,-1.12869522662881,-0.883777650415563,-1.81608385780851
"144",26,"non-social",1,3,1.12392441453475,-1.61322729639312,1.14384667024018,-1.03244138039642,0.205727399534639,-1.33779071658573,-0.0354495817547544,-1.32326164673706,2.52302391977419,0.938122037333072,0.70662372103315,-0.660068858418723,0.140847545797266,-0.856307018838107,-0.53050785272778,-2.14541608766974
"145",27,"non-social",0,1,1.85085734484971,-0.157516989280196,0.902714315763304,-1.09546442199243,0.0409416871562683,-1.30686321767749,0.382605831399563,-0.616465231616172,3.93726853256287,1.88279686074456,0.526937699520784,0.163759339235971,0.583275875481472,-0.505519822550867,0.0625767438262422,-0.412479649357288
"146",27,"non-social",1,1,1.78066938769978,-0.604572156945765,1.18057576235318,-1.11660043432563,0.327715335412342,-1.56895930891676,0.252465911359596,-0.57788990158878,0.958850982153914,-0.21029043449865,0.916161327002584,-0.501889098411591,0.284735504731669,-0.906182100412294,-0.244821528619125,-1.05172258882232
"147",27,"non-social",0,2,-0.365820266758451,0.673474220294084,0.400194238615173,0.448709846804128,-0.133380955257006,-0.644973109059057,-0.150095147737765,0.21176388876535,0.962591196297677,0.890822508442366,-0.163976204510489,0.318360176579743,0.0957091807368746,1.09702005392835,-0.460279445925118,0.828063640247132
"148",27,"non-social",1,2,0.00851170662415949,-0.356844116152727,-1.0640172201372,-0.74622438849891,-1.41193116960248,-0.672838538615734,-0.513402526625833,-0.149036846351792,-0.139378154323222,-0.881580810482934,-0.757775806928428,-0.125394348437604,-0.336051325835558,-0.222318185574854,-0.239124501806645,-0.490605542910821
"149",27,"non-social",0,3,-1.03184996799916,-2.80861857679303,-0.640895131724715,-1.64763139191127,-1.48558628982156,-2.0665553739669,-1.23970874690102,-1.46844717620696,0.753297678570668,-1.23512940161699,-1.5165757802318,-1.84991851570042,-0.99533079555777,-1.45054331291202,-0.666185210026024,-0.992331962764673
"150",27,"non-social",1,3,0.548411189495924,-1.64453293060247,0.609966181358359,-0.899311211850346,-0.334927778940735,-2.05879658004174,0.643432112156363,-0.525254664482542,1.16039311608248,0.72833211274919,-0.653887825716641,-2.47002151285996,0.785162708658929,-0.317528000043297,0.294635828706042,-0.0342517273020224
"151",28,"non-social",0,1,-0.655218377350777,-2.93135976473957,-1.23309984938159,-1.76964581270087,-0.692704134542097,-1.31490983456263,-0.521563209585859,-0.978168672289265,3.31155249789169,-0.954757315383611,0.488661720457552,-0.840300246954469,-0.643425022612856,-2.15392213338273,0.257994896426816,-1.45235351850717
"152",28,"non-social",1,1,-0.126746969508545,0.00600509955618945,0.224880897271772,0.963558491260977,0.0289033295033827,0.843535669810628,0.135640265366443,1.05662997305985,2.78637925673523,0.446137381669118,1.77726207770383,2.30352840130437,0.787722414117209,1.2430312171878,-0.219456240632499,1.0680666880771
"153",28,"non-social",0,2,-0.328937117895566,-0.035956465533409,-0.122849524222008,-0.129592518591563,-0.225796180824501,0.243273920714988,-0.49099132772192,0.259524403072072,2.86026231299297,-0.894315315190216,1.0028442683764,2.22727303493125,-0.039382051417281,0.131204156570819,-0.342586486116062,0.9768657670384
"154",28,"non-social",1,2,0.175564815128701,-1.01175501287827,0.460862762739911,-1.13111382191117,-0.396533358236537,-0.087284838365263,-0.0971897722037996,-1.01029222159747,3.02692284082451,1.07511868733629,-0.0515645424449979,-0.327996710559851,0.62939180736622,-0.885327341507603,1.02345186066585,-1.07108002577564
"155",28,"non-social",0,3,-1.28358288650765,0.253755553482122,-0.100600728508416,-0.339861449814469,-0.909012913777737,-0.660206022310538,0.689092888613512,1.00318127547976,1.31592032364309,0.0311603264667291,-0.517733310056878,0.00107625542319312,0.567807543222893,1.25561268896521,-0.253414978256949,0.895491140424797
"156",28,"non-social",1,3,0.708175366025557,1.03045181622215,1.19766390140294,0.911600150905831,0.332824530682302,0.0829341457133195,1.04427260710231,1.07757010651618,2.98893386943271,1.00859443455107,1.81263381840408,1.76258100985411,1.16404427085932,1.77326074316479,-0.828568863280122,1.20279820358503
"157",29,"non-social",0,1,-0.650409727266006,-0.485495533737339,-2.67367452476445,-3.51175636053974,-0.683239171286012,-0.13352205911947,-1.06273710188504,-1.04344620657878,2.40238424312023,-0.127183919858341,0.179430703852227,0.682966180459714,-0.798171911603558,-0.477422425995828,-1.44374849211489,-2.39882255642079
"158",29,"non-social",1,1,-1.03174012254366,-0.814463662067949,-0.580312641515682,-1.29110333744121,-0.141752530561445,-1.09434729581353,-0.367959179090896,-0.763629780840506,1.3318986114234,0.0681094071348887,1.02746345279795,0.538023365503783,0.0851597004729369,0.159014391152565,-0.30157734747868,-0.559125062916182
"159",29,"non-social",0,2,0.586409282242672,0.349425490234938,-0.0624223818427448,-3.71542197229981,0.233857661546514,0.272285407066304,-0.174905164787899,-0.791334244786137,2.27701864864443,0.330250342523752,1.57543086403765,2.31567325119879,0.757002339041185,0.620716089780355,-0.152996478389599,-3.12378363522004
"160",29,"non-social",1,2,1.04711348391564,0.00697236099304871,-1.59848452171547,-3.31443252800984,0.322494578962654,-0.770805048878609,-0.377854413913142,-1.15751391478805,0.929402895851471,-0.641539913157862,2.50637211501601,2.02235821750392,0.32010010173882,0.135522133119356,-1.94243309352704,-3.21104386197762
"161",29,"non-social",0,3,0.76708217629114,0.314879260985872,1.38815341163647,0.0182908366362007,0.402256232470461,-0.0697017980670402,0.602961354367666,-0.012104637342814,2.04918959184872,1.31430789097448,1.10872285172567,1.51965031487613,0.871221463284636,0.668456752741832,1.65949289789578,0.24925696150776
"162",29,"non-social",1,3,-0.312167047564127,0.689995071592649,-1.9617996849675,-3.32800927963446,0.12242614356599,-0.484115531028732,-0.489458090932783,-1.05104602170332,1.36358513466076,1.77307087373035,0.345836525414024,1.52316532869223,-0.265144572096641,-0.18715509906963,-1.04977730516392,-1.52831347476487
"163",31,"non-social",0,1,-1.39310916231705,0.186188946725256,-1.60437261002456,-0.59220453769912,0.290499629646309,0.754449774752258,-0.323136361012661,-0.080618041807221,0.948686815887714,-0.0174551914728948,-0.400384689602319,1.35199528152278,-0.560664807358949,0.924038855680256,-1.96061010288584,-1.46437242996015
"164",31,"non-social",1,1,-0.193047774131379,-0.854897942700208,0.675314967029532,1.1152838595426,0.175309929714152,0.757341916452258,0.264584454569164,0.289103693348395,1.94315065469011,0.932665293888269,-0.00823847466586267,0.228633384759107,0.650637686080957,0.177368928347809,0.976794267652091,0.0447060767066244
"165",31,"non-social",0,2,-0.156964151122165,-0.383298612429042,-0.288325994927495,-0.70903341789898,-0.404630479100576,0.313545265901769,-0.667240182011848,-1.09779362757387,0.150002949396469,-1.15692555655002,-0.897756504065862,-0.782945509228127,-0.953743232297135,-0.345946129862369,-0.424233334786608,0.208174357755971
"166",31,"non-social",1,2,0.785289643304856,-0.330333448167856,0.119334642660766,-1.28424673249453,0.111243014833634,-0.290272235431505,0.233072787721369,-0.509900135988131,1.15764174676075,1.0211211639091,1.05853361098443,0.30740865098202,0.255079841383731,-0.415334844575947,0.984798708605333,-0.0532206081732289
"167",31,"non-social",0,3,-0.202281054200185,-1.39754643480225,-0.792844652087638,-3.28030520165226,0.107513807607788,0.840255625005287,-0.520924913293069,-1.4569715689254,-1.42138453589084,-2.16839096311404,-0.273103301829124,-1.23283863244974,-1.29464700263197,-2.0646635059234,0.534743933441092,-4.68833596272473
"168",31,"non-social",1,3,0.582823570751525,-0.434002294280397,-0.334934200316191,-0.47422997346655,0.299314344621833,0.597888597638062,-0.165498482533919,-0.223213518730411,2.84256832798532,0.394797317120463,0.812241310955049,0.161237732575946,0.298165987980405,0.124335714805307,0.113542746262965,-0.569935458052533
"169",32,"non-social",0,1,-1.51729012880251,-1.17137732996864,-1.28499366143539,-1.07993489663609,0.020895477392842,0.403758702902719,-1.42273557402475,-0.707502547714617,-0.892726586487747,-0.0944073987492371,0.398589793796271,-0.0049664283272611,-0.824199833304921,-0.35018578944229,-1.09848755077142,-0.603182350594812
"170",32,"non-social",1,1,-0.33640259916347,-1.09828470198134,0.0219029121142239,-0.939003340112722,0.260139094301539,0.00656114557837006,0.227966881933533,-1.03930300023099,1.88247948840478,-0.701768954340847,0.537000706637563,-0.303459375522142,0.617289612239116,-1.10049206387096,-0.265973917037474,-2.1203681957258
"171",32,"non-social",0,2,0.169194761381006,-0.977532735848762,-0.456544774685976,-0.477946317277611,0.286533355066972,0.289096112348511,-0.32236568279361,-0.894294978514761,0.244348794338648,-2.20196798792239,0.123553527361134,-0.488210602758187,-0.138189395057089,-1.23079695833451,-0.296152578217414,-1.87708943665323
"172",32,"non-social",1,2,0.238109965426439,0.254121420116704,-0.719555059668575,-0.949017102983304,0.600930164049013,0.588459569549951,-0.488815956008926,-0.411677740841451,0.882412765165095,0.568956680818529,0.801001490840774,0.654947926095383,0.328601184038768,0.381338739900475,-0.541367039456925,-0.67223120554491
"173",32,"non-social",0,3,-2.81578629731078,-2.11238874509027,-1.43081983638436,-1.10138271003091,-0.189498928353144,-0.205512655016912,-1.68900567983859,-1.19546112707108,-1.22521517919829,-0.405251756137117,-0.951838910326531,-1.36323960652808,-1.43213371572583,-1.18176983349315,-1.69085249312089,-1.77642378431096
"174",32,"non-social",1,3,-1.33065670398488,-0.0618922731799536,-0.365097795572415,-0.468613297161247,-0.132925670884319,0.91191291948444,-0.426890327145506,0.726689659950004,-0.399060149173335,0.750460878506295,0.274606093366473,1.72159294496073,-0.235088606548233,1.23022238747824,-0.610305202826882,0.29891015700866
"175",101,"social",0,1,-0.267170741704862,-1.28445778504884,0.0418492265209403,-0.140070864695184,-0.284119512130248,-0.815043005815556,-0.42045283239355,-0.572544448481492,0.0342600423414886,-0.0399309517985533,-0.391514200243468,-2.07774479283812,-0.264807025238923,-0.639199083304146,-0.0938591806929482,-0.491194341602881
"176",101,"social",1,1,-0.654921631107511,-1.14265077734723,1.09951435170671,-0.207177651175552,-0.582525820778496,-0.767501263865939,-0.112274144160603,-0.570417524242777,0.259612599667657,-1.07701610531154,-0.0158635155401454,-0.672955711269324,0.361553118568588,-0.135933096714627,-0.313134054726717,-0.861932704723237
"177",101,"social",0,2,0.278763988608962,0.701741982367521,0.406616253574728,0.313841336611994,-0.984595272945019,-0.294265750646167,-0.709306306121174,-0.827329238452928,1.28046791260627,3.42786893616479,-2.04988291355137,-1.39221841389175,-0.0674541414951351,0.0473587346315938,-0.152776271748974,-0.242685217024336
"178",101,"social",1,2,0.591087347378265,0.135475158931353,0.326669602294669,0.151523244236242,-0.0802047757573296,-0.41780427477109,-0.332739604870067,-0.888194759897507,1.2943519395618,0.797922967601994,-0.317651869431495,-0.997822736944112,-0.504306429041773,-0.562547516252243,-0.35011304141219,-0.569667663210271
"179",101,"social",0,3,1.17594885388662,-0.131239588153544,1.35360036040719,-0.185047112497724,0.979104692769097,-0.253639918216372,0.581633920199579,-0.798442633804072,-0.400160133657121,-0.141585812414821,0.00518981051630263,-1.55089020550505,-0.177106887975331,-1.17227366919919,0.400590965958468,-0.513760049185752
"180",101,"social",1,3,0.200210657299003,-0.150462239983024,0.136068236258823,-0.0735399319602312,-0.0969466585962386,-0.474268563204935,-0.055743481205892,-0.486801462919458,0.501855782259445,0.378079444560296,-1.2399275650073,-2.38511964265574,0.250460382924694,-0.0654046632296859,-0.0900186309275861,-0.444060365710715
"181",102,"social",0,1,1.32511613493036,0.191302234021576,1.07433176153848,0.050587333889658,0.569936911702642,-0.367283984503957,0.33844201642044,-0.408215923504194,1.67291472957594,-0.553874374708321,2.0481063579754,0.0122904937506268,0.43364612213255,0.576167052906616,0.655969713798921,-0.0640323678622861
